2_2.bpl,2,2,2,21.61
1_171.bpl,1,2,2,5.31
1_151.bpl,3,1,2,5.47
2_144.bpl,2,1,2,5.9
1_55.bpl,2,1,2,5.34
1_167.bpl,1,1,2,5.38
2_126.bpl,2,2,2,5.14
1_61.bpl,2,2,2,5.82
2_73.bpl,1,1,1,6.23
1_158.bpl,1,1,2,6.24
1_162.bpl,2,2,2,5.06
1_133.bpl,1,1,1,9.27
4_154.bpl,2,2,2,4.77
1_149.bpl,1,2,1,6.31
2_67.bpl,1,2,2,5.64
1_159.bpl,1,1,1,5.64
3_15.bpl,1,1,2,4.85
1_115.bpl,1,1,1,7.32
3_68.bpl,1,2,3,5.36
1_150.bpl,2,2,2,5.46
1_164.bpl,1,1,2,5.48
1_83.bpl,2,1,2,6.08
1_30.bpl,2,2,2,5.02
1_148.bpl,2,1,2,4.72
1_36.bpl,1,1,1,5.31
2_72.bpl,2,2,2,6.73
1_166.bpl,2,2,2,6.23
1_52.bpl,1,1,1,6.9
2_156.bpl,2,2,2,8.44
1_1.bpl,2,1,2,5.78
1_168.bpl,1,1,2,5.33
1_163.bpl,1,2,2,6.18
1_152.bpl,2,1,2,4.6
1_57.bpl,1,1,1,5.36
1_132.bpl,1,1,1,14.64
3_2.bpl,2,2,2,5.6
1_153.bpl,2,2,1,5.26
1_165.bpl,2,2,2,6.59
1_160.bpl,1,2,3,6.61
1_58.bpl,1,1,1,5.29
2_66.bpl,2,2,2,5.9
1_29.bpl,2,2,1,5.41
1_127.bpl,1,2,2,6.68
1_161.bpl,2,1,1,5.43
2_51.bpl,1,1,1,6.22
2_ChenFlurMukhopadhyay-SAS2012-Ex2.08.bpl,1,2,2,5.25
1_LeikeHeizmann-TACAS2014-Ex9.bpl,1,1,1,9.81
1_ChenFlurMukhopadhyay-SAS2012-Ex2.10.bpl,1,1,1,10.3
1_PastaA8_false-no-overflow_true-termination.bpl,1,1,1,6.64
1_LeikeHeizmann-TACAS2014-Ex1.bpl,1,1,1,5.51
1_Copenhagen.bpl,1,1,1,5.32
3_ChenFlurMukhopadhyay-SAS2012-Ex3.03.bpl,3,2,3,6.09
1_PodelskiRybalchenko-TACAS2011-Fig1.bpl,1,1,1,5.67
1_ChenFlurMukhopadhyay-SAS2012-Ex2.07.bpl,1,2,1,6.6
2_b.03_assume_false-no-overflow.bpl,1,1,1,4.68
1_PastaC7.bpl,2,2,2,5.45
2_2Nested-2.bpl,2,2,1,4.66
1_a.09_assume.bpl,1,1,1,6.06
2_ChenFlurMukhopadhyay-SAS2012-Ex3.05.bpl,1,1,1,4.8
1_b.04.bpl,1,1,2,5.01
2_ChenFlurMukhopadhyay-SAS2012-Ex2.13.bpl,1,1,2,7.1
2_ChenFlurMukhopadhyay-SAS2012-Ex2.16.bpl,1,1,1,6.72
2_LeikeHeizmann-TACAS2014-Fig1.bpl,2,2,1,6.61
1_PastaB6.bpl,1,1,1,6.12
1_Waldkirch.bpl,1,1,1,5.79
1_PastaA6_false-no-overflow_true-termination.bpl,1,1,1,5.92
1_PastaA4.bpl,1,1,1,6.48
1_WhileDecr.bpl,1,1,1,4.92
1_PastaA5_false-no-overflow_true-termination.bpl,1,1,1,4.29
1_PastaB2.bpl,1,1,1,5.18
1_PastaC7_false-no-overflow.bpl,2,2,2,5.73
1_PastaB4.bpl,1,2,2,4.69
1_a.09_assume_false-no-overflow.bpl,2,1,1,9.18
2_b.03_assume.bpl,1,1,1,7.15
1_GulavaniGulwani-CAV2008-Fig1c.bpl,1,1,1,4.74
1_PastaB11_false-no-overflow_true-termination.bpl,1,1,1,4.6
1_PastaB1.bpl,1,1,1,4.36
2_ChenFlurMukhopadhyay-SAS2012-Ex2.01.bpl,2,2,2,4.54
2_ChenFlurMukhopadhyay-SAS2012-Ex3.04.bpl,1,2,2,4.44
