2_2.bpl,2,2,2,3.13
1_171.bpl,2,2,2,2.21
1_151.bpl,2,2,2,2.21
2_144.bpl,2,2,2,2.54
1_55.bpl,2,2,2,2.34
1_167.bpl,2,2,2,2.97
2_126.bpl,2,2,2,2.55
1_61.bpl,1,2,2,2.54
2_73.bpl,2,2,2,2.47
1_158.bpl,2,2,2,3.07
1_162.bpl,2,2,2,2.6
1_133.bpl,1,2,2,2.37
4_154.bpl,2,2,2,2.36
1_149.bpl,1,2,2,2.54
2_67.bpl,1,2,2,2.25
1_159.bpl,2,2,2,3.83
3_15.bpl,2,2,1,3.24
1_115.bpl,1,2,1,2.29
3_68.bpl,2,2,2,2.8
1_150.bpl,1,2,2,2.76
1_164.bpl,2,2,2,3.0
1_83.bpl,1,2,2,2.74
1_30.bpl,2,2,2,2.83
1_148.bpl,2,2,2,2.66
1_36.bpl,1,1,1,3.1
2_72.bpl,1,2,2,2.48
1_166.bpl,2,2,2,3.33
1_52.bpl,1,1,1,2.71
2_156.bpl,2,1,2,2.95
1_1.bpl,1,2,2,2.46
1_168.bpl,2,2,2,3.92
1_163.bpl,2,2,2,3.49
1_152.bpl,2,2,2,3.31
1_57.bpl,1,1,1,2.49
1_132.bpl,1,2,2,2.66
3_2.bpl,2,2,2,3.18
1_153.bpl,2,2,2,2.64
1_165.bpl,2,1,1,2.93
1_160.bpl,2,2,2,2.26
1_58.bpl,2,1,1,2.41
2_66.bpl,2,2,2,3.38
1_29.bpl,2,2,2,2.82
1_127.bpl,2,2,2,2.72
1_161.bpl,2,2,2,2.88
2_51.bpl,1,2,2,2.61
2_ChenFlurMukhopadhyay-SAS2012-Ex2.08.bpl,2,2,2,3.25
1_LeikeHeizmann-TACAS2014-Ex9.bpl,1,1,2,2.95
1_ChenFlurMukhopadhyay-SAS2012-Ex2.10.bpl,2,2,2,2.62
1_PastaA8_false-no-overflow_true-termination.bpl,1,1,1,2.72
1_LeikeHeizmann-TACAS2014-Ex1.bpl,2,1,1,2.41
1_Copenhagen.bpl,2,2,2,2.93
3_ChenFlurMukhopadhyay-SAS2012-Ex3.03.bpl,2,2,2,2.81
1_PodelskiRybalchenko-TACAS2011-Fig1.bpl,1,1,1,2.37
1_ChenFlurMukhopadhyay-SAS2012-Ex2.07.bpl,2,2,2,2.62
1_b.03_assume_false-no-overflow.bpl,1,1,2,2.43
1_PastaC7.bpl,1,2,2,2.37
2_2Nested-2.bpl,2,1,2,2.47
1_a.09_assume.bpl,1,1,2,2.67
2_ChenFlurMukhopadhyay-SAS2012-Ex3.05.bpl,1,2,2,2.36
1_b.04.bpl,2,2,2,2.77
2_ChenFlurMukhopadhyay-SAS2012-Ex2.13.bpl,2,2,2,2.57
2_ChenFlurMukhopadhyay-SAS2012-Ex2.16.bpl,2,2,2,2.75
2_LeikeHeizmann-TACAS2014-Fig1.bpl,2,2,2,2.69
1_PastaB6.bpl,1,1,1,2.44
1_Waldkirch.bpl,1,1,1,2.28
1_PastaA6_false-no-overflow_true-termination.bpl,1,1,1,2.43
1_PastaA4.bpl,1,1,1,2.73
1_WhileDecr.bpl,1,1,1,2.56
1_PastaA5_false-no-overflow_true-termination.bpl,1,1,1,2.33
1_PastaB2.bpl,2,1,2,2.75
1_PastaC7_false-no-overflow.bpl,2,2,2,2.35
1_PastaB4.bpl,2,1,2,2.53
1_a.09_assume_false-no-overflow.bpl,1,1,1,2.45
1_b.03_assume.bpl,1,1,1,2.88
1_GulavaniGulwani-CAV2008-Fig1c.bpl,1,1,1,2.22
1_PastaB11_false-no-overflow_true-termination.bpl,1,1,1,2.27
1_PastaB1.bpl,1,1,1,2.31
2_ChenFlurMukhopadhyay-SAS2012-Ex2.01.bpl,2,1,2,3.0
2_ChenFlurMukhopadhyay-SAS2012-Ex3.04.bpl,2,2,2,2.18
