2_ChenFlurMukhopadhyay-SAS2012-Ex2.08.bpl,2,2,2,3.26
1_LeikeHeizmann-TACAS2014-Ex9.bpl,2,2,2,3.24
1_ChenFlurMukhopadhyay-SAS2012-Ex2.10.bpl,2,2,1,3.08
1_PastaA8_false-no-overflow_true-termination.bpl,1,1,2,3.0
2_2.bpl,2,2,2,2.92
1_LeikeHeizmann-TACAS2014-Ex1.bpl,2,2,2,3.31
1_Copenhagen.bpl,2,2,2,5.47
3_ChenFlurMukhopadhyay-SAS2012-Ex3.03.bpl,2,2,2,3.22
1_PodelskiRybalchenko-TACAS2011-Fig1.bpl,1,1,1,2.88
1_ChenFlurMukhopadhyay-SAS2012-Ex2.07.bpl,1,1,2,3.64
1_b.03_assume_false-no-overflow.bpl,1,2,1,2.96
1_171.bpl,2,2,2,3.41
1_151.bpl,1,2,2,2.89
2_144.bpl,2,2,2,9.62
1_55.bpl,2,2,2,6.3
1_167.bpl,2,2,2,2.9
2_126.bpl,2,2,1,2.84
1_PastaC7.bpl,2,2,2,3.39
2_2Nested-2.bpl,2,2,2,15.9
1_a.09_assume.bpl,1,1,1,2.92
2_ChenFlurMukhopadhyay-SAS2012-Ex3.05.bpl,2,2,2,2.75
1_61.bpl,2,2,2,9.99
2_73.bpl,2,2,2,9.64
1_158.bpl,1,2,2,9.72
1_PastaA7.bpl,1,1,1,8.6
1_162.bpl,2,2,2,9.13
2_157.bpl,2,2,2,8.24
1_133.bpl,2,1,2,3.21
1_149.bpl,2,2,2,4.05
1_b.04.bpl,2,2,2,7.33
1_PastaB7.bpl,1,1,1,10.23
2_67.bpl,1,2,2,8.3
1_159.bpl,2,2,2,8.83
2_ChenFlurMukhopadhyay-SAS2012-Ex2.13.bpl,2,2,1,3.16
1_115.bpl,2,1,1,5.68
3_68.bpl,2,2,2,3.3
1_150.bpl,2,2,2,3.96
1_164.bpl,2,2,2,3.75
2_ChenFlurMukhopadhyay-SAS2012-Ex2.16.bpl,2,2,2,8.23
2_LeikeHeizmann-TACAS2014-Fig1.bpl,2,2,2,8.13
1_83.bpl,1,1,1,4.27
1_PastaB6.bpl,1,1,1,2.72
1_30.bpl,2,2,2,3.01
1_148.bpl,2,2,2,4.5
1_36.bpl,1,1,1,4.38
2_72.bpl,2,2,2,4.34
1_Waldkirch.bpl,1,1,1,8.94
1_PastaA6_false-no-overflow_true-termination.bpl,1,1,2,2.81
1_166.bpl,2,2,2,2.56
1_PastaA4.bpl,1,1,1,2.7
4_4NestedWith3Variables-2.bpl,2,2,2,2.99
1_52.bpl,1,1,1,10.28
1_WhileDecr.bpl,1,1,1,2.86
1_PastaA5_false-no-overflow_true-termination.bpl,1,1,1,3.74
4_AliasDarteFeautrierGonnord-SAS2010-exmini.bpl,2,2,2,3.87
1_PastaB2.bpl,1,1,1,3.51
2_156.bpl,2,2,2,2.57
1_PastaC7_false-no-overflow.bpl,2,2,1,3.71
1_PastaB4.bpl,2,2,2,9.06
1_1.bpl,2,2,2,3.75
1_168.bpl,1,2,2,3.23
1_a.09_assume_false-no-overflow.bpl,1,1,1,3.21
1_163.bpl,2,2,3,2.7
2_154.bpl,1,2,2,4.26
1_152.bpl,2,2,2,3.3
1_57.bpl,2,1,1,8.13
1_132.bpl,2,2,1,3.83
2_ChenFlurMukhopadhyay-SAS2012-Ex3.04.bpl,2,2,2,8.43
1_b.03_assume.bpl,2,1,1,9.84
4_7.bpl,1,2,2,13.55
1_153.bpl,2,2,2,3.26
1_GulavaniGulwani-CAV2008-Fig1c.bpl,1,1,1,8.9
1_165.bpl,1,2,1,3.87
1_PastaB11_false-no-overflow_true-termination.bpl,1,1,1,3.79
1_PastaB1.bpl,1,1,1,3.04
1_160.bpl,2,2,2,3.47
2_AliasDarteFeautrierGonnord-SAS2010-terminate.bpl,2,1,1,2.83
2_ColonSipma-TACAS2001-Fig1.bpl,2,2,2,7.0
2_ChenFlurMukhopadhyay-SAS2012-Ex2.01.bpl,2,2,2,2.83
1_58.bpl,1,1,2,3.06
2_66.bpl,2,2,2,2.85
1_29.bpl,2,2,2,3.37
1_127.bpl,2,2,2,4.16
1_161.bpl,1,2,2,8.6
2_51.bpl,2,1,1,3.38
