2_2.bpl,2,2,2,3.13
1_171.bpl,2,2,2,2.21
1_151.bpl,2,2,2,2.21
2_144.bpl,2,2,2,2.54
1_55.bpl,2,2,2,2.34
1_167.bpl,2,2,2,2.97
2_126.bpl,2,2,2,2.55
1_61.bpl,1,2,2,2.54
2_73.bpl,2,2,2,2.47
1_158.bpl,2,2,2,3.07
1_162.bpl,2,2,2,2.6
1_133.bpl,1,2,2,2.37
4_154.bpl,2,2,2,2.36
1_149.bpl,1,2,2,2.54
2_67.bpl,1,2,2,2.25
1_159.bpl,2,2,2,3.83
3_15.bpl,2,2,1,3.24
1_115.bpl,1,2,1,2.29
3_68.bpl,2,2,2,2.8
1_150.bpl,1,2,2,2.76
1_164.bpl,2,2,2,3.0
1_83.bpl,1,2,2,2.74
1_30.bpl,2,2,2,2.83
1_148.bpl,2,2,2,2.66
1_36.bpl,1,1,1,3.1
2_72.bpl,1,2,2,2.48
1_166.bpl,2,2,2,3.33
1_52.bpl,1,1,1,2.71
2_156.bpl,2,1,2,2.95
1_1.bpl,1,2,2,2.46
1_168.bpl,2,2,2,3.92
1_163.bpl,2,2,2,3.49
1_152.bpl,2,2,2,3.31
1_57.bpl,1,1,1,2.49
1_132.bpl,1,2,2,2.66
3_2.bpl,2,2,2,3.18
1_153.bpl,2,2,2,2.64
1_165.bpl,2,1,1,2.93
1_160.bpl,2,2,2,2.26
1_58.bpl,2,1,1,2.41
2_66.bpl,2,2,2,3.38
1_29.bpl,2,2,2,2.82
1_127.bpl,2,2,2,2.72
1_161.bpl,2,2,2,2.88
2_51.bpl,1,2,2,2.61
